"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty [nm]"
586.0,1.0,538052.5495497634,261940.46700643492,1031.8563306211722,17170.311928532094,33.773382428544444
588.0,1.0,538951.6690508433,514448.63294924743,866.2046870867016,22717.313156125245,17.02080974725433
589.0,1.0,539719.3349296418,268814.49466364365,720.0832214907591,21418.925547020306,25.56742212067666
590.0,1.0,540074.8981317285,1058299.6078578765,846.03938798925,22396.817421377822,23.87751601009399
592.0,1.0,540822.7152612986,1064112.602831615,1381.1620393543544,16822.19860532139,53.5880551817913
595.0,1.0,544114.9614826977,419598.4527784477,899.4755887988458,18893.507461887195,45.82505686614353
597.0,1.0,548223.0418626316,1052028.0640846365,1131.8949835304986,14653.6026161117,46.34302742046597
599.0,1.0,551469.6092821864,509659.618262368,718.8879393560474,20305.129411629525,19.29257207612614
600.0,1.0,551426.8166833754,1150955.9808474956,735.126668286866,20715.9415430927,31.973869269226412
601.0,1.0,552039.0533378841,274705.60847555177,773.3812906187815,19877.7574366353,31.544286335325907
603.0,1.0,556349.8002421013,1155519.4221998386,847.5286050058257,21158.83994484109,38.43764951705453
605.0,1.0,559474.2003344937,520919.48558564694,661.8446915616973,19668.41379808124,22.653088422493454
607.0,1.0,564395.6394980432,607561.2322904321,692.0898631788364,19677.90671206999,21.356324455821657
608.0,1.0,564242.5299087381,976442.0282172642,700.0794139676971,20850.146736109622,20.253294935511455
609.0,1.0,565728.698120057,852478.9000639087,744.282293330646,22000.111442674002,19.215549098826465
610.0,1.0,567269.3327143639,862137.673207557,2194.1717386405844,14700.939396459198,130.85478237163488
611.0,1.0,567931.4110693074,533176.1783876605,697.9340815342674,23810.51007903612,17.711213028338946
612.0,1.0,568258.9860406662,540376.3597639323,869.1367212072369,22358.531605121367,29.36958404322527
616.0,1.0,573360.480674112,197853.79865792237,725.376287269505,19779.76649792356,130.81120341339522
617.0,1.0,574202.0041148633,617405.4051610826,895.9746942185324,22495.91652198314,25.288506281054843
619.0,1.0,573563.1097561253,968526.250585999,671.0162072933846,19133.72058288237,22.84174441054996
622.0,1.0,576601.8387018467,196252.52670943522,723.9051845116178,17724.084606753186,160.12943521779738
627.0,1.0,581562.7356060061,957493.6654297233,874.7764892824154,21449.91987436996,36.3224291150159
631.0,1.0,586060.8750780565,1168734.3262559355,966.1892824727137,24500.41851506186,35.26619430087265
633.0,1.0,592445.8879655217,45320.8412014927,686.449434420793,18573.095378961167,21.83259507993914
635.0,1.0,592812.3424326812,1179717.7103719714,775.305017069112,20086.802754429744,25.942428467685442
640.0,1.0,604080.4875150839,47022.039887237544,703.6972773526957,19007.48301268989,26.893835653801407
649.0,1.0,615620.2904642222,630608.4380388255,797.7535331704888,21989.342520633323,30.193837072596555
656.0,1.0,624847.4881779692,632606.8606145458,790.3400771832022,21801.48976190339,31.357393647611207
657.0,1.0,626230.0237464752,860880.1773725721,691.2316278941917,20592.213116216426,22.717524986234164
661.0,1.0,630145.6462010908,1115084.2204719684,739.2184124708257,20920.850763680348,18.236650405066655
662.0,1.0,631300.2819910846,614899.0178237461,714.896104557353,19872.436645339905,25.01176384411535
663.0,1.0,631549.8819879075,667506.5613188015,722.1740389617966,21340.050505099793,20.658274518998766
664.0,1.0,632287.0956576293,1123185.220855735,728.64217844441,20397.193054205494,27.60279181063938
