"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","uncertainty [nm]"
184.0,1.0,174920.28008292857,370759.27809761773,836.0570292919886,19409.24916286376,40.32228844807742
185.0,1.0,175504.65238922418,675083.3015036462,887.612293444901,17797.45362544299,26.891709923876093
186.0,1.0,176111.58675282443,1063337.2476030025,792.7524219944772,18191.128192650183,27.782126023287848
187.0,1.0,177348.18511654032,413877.39966732456,833.7891420172074,19646.8090139288,39.64239892863439
188.0,1.0,178048.71447322637,586682.6261729704,826.0064669559989,20711.550468480786,33.10546147421069
189.0,1.0,177129.8122439204,654790.4142640226,841.2450283513391,21719.812167282333,32.47588763262995
190.0,1.0,179100.60376538523,883475.4320520663,893.8838860933622,20747.3019060883,39.59568287666662
191.0,1.0,180096.92111044092,165858.3520193956,752.9752713160422,17664.087355709813,28.7431492251358
192.0,1.0,182850.14960949813,1156166.3056255605,875.1608032320295,19665.201263711933,41.41681137693524
193.0,1.0,182112.9669016018,1182551.3783470327,863.2567866440776,20012.92057469975,48.36428943714343
194.0,1.0,183291.8015364216,516141.6501028949,703.3294654366899,18293.83038184889,25.759775904664657
195.0,1.0,184603.66635058197,204322.698425084,767.220764346252,19142.42158499596,28.741587368390615
196.0,1.0,185584.74166503106,315842.18642766896,708.410587558286,17818.113185580052,30.224264475863645
197.0,1.0,186890.5765833119,52079.68589659548,785.4962808109235,18033.377176675836,33.82744830636993
198.0,1.0,188190.66233547748,628250.8504062903,820.4789993267319,20028.012992784283,25.437565646276457
199.0,1.0,189449.21222894036,503308.7978758821,721.7322695422224,18431.039838091427,42.22631477895675
200.0,1.0,189081.61108174044,750672.1346637068,745.7374722294131,20445.304298632756,28.756048944785427
201.0,1.0,188880.9349605358,1133986.965043909,804.2544730536795,18777.5397532473,37.4653724410572
202.0,1.0,189073.1510627949,1159504.1394348708,805.2034026922418,18941.576434492737,37.51336783456406
203.0,1.0,190273.43176159685,832177.5594099205,820.0129895438733,20681.29908684574,23.895986835197142
204.0,1.0,190243.28974475394,1002601.1401139082,738.2593391875205,18093.42729170549,29.120596370261293
205.0,1.0,191959.45731948456,99683.77063111358,1138.4467517938047,13626.093197818802,46.134930111191274
206.0,1.0,191693.30899899956,736074.873615968,786.9140725317794,22353.780597463236,20.743051352696025
207.0,1.0,192250.85844751724,635231.2412208193,914.9562378447259,21578.230416684986,22.561579214881988
208.0,1.0,192296.87934189575,871671.0791029376,871.1512331508583,20357.374883302087,52.63164098120721
209.0,1.0,193977.51170211777,499547.61279545305,752.3052493577005,18955.772781596475,68.15628421495657
210.0,1.0,194089.44741661215,1076512.9259245608,786.6992173249996,18999.95511362496,28.787298935891513
211.0,1.0,196048.41698411212,807313.9356190531,829.3367608472087,20272.790889134594,28.565734123639402
212.0,1.0,195975.45471149447,1055487.875960887,727.1702639060398,18712.421014809872,33.856203793669
213.0,1.0,199356.55107321034,80829.70381299694,945.4990126659285,20700.72099086612,36.86759053006817
214.0,1.0,199440.7546897539,193261.17720312602,871.9195387974115,21162.775433147293,35.43005034417494
215.0,1.0,199339.00631487637,1016654.0938453475,813.1820526544408,18786.443565590074,32.36090976932744
216.0,1.0,201065.66869723485,225059.97054210852,842.2242071053779,19924.543686046185,24.500185021249457
217.0,1.0,201645.92769194077,977344.9676271186,1576.5334198947073,15598.429065078559,63.42631596906916
218.0,1.0,202094.4732779068,955761.2141578947,747.1149527183846,19792.89201397013,27.30239568465619
219.0,1.0,203951.91815330397,647916.8429972266,894.2481718774178,20572.323906995378,38.075810053073276
220.0,1.0,204757.6777535166,812979.2220013159,894.851998346897,14163.877283970502,43.0584084680858
221.0,1.0,205195.15490568287,574718.7558182962,833.9587258542656,19912.81399145139,46.74127079753375
222.0,1.0,207051.45224300682,67476.71465366804,771.266481923957,8336.096744132523,29.512399827563062
223.0,1.0,207660.3822528652,200870.18914167653,809.7776940383696,19791.772368457256,29.342296773073677
224.0,1.0,208668.26053841147,806104.410361827,877.280587702557,19643.91651779167,31.374095677562835
225.0,1.0,209918.138435424,88950.94713364558,917.0005675168577,20685.69692852856,43.00135832402332
226.0,1.0,210596.99780450313,549853.3501915225,843.6730685673261,22646.47760526374,31.319440370246895
227.0,1.0,211934.4212766416,154698.5119630445,972.0200366390228,20482.29716581077,32.79589101883699
228.0,1.0,212988.7614111176,1207052.374813418,936.4201965381103,20462.72805962837,39.12246589245959
229.0,1.0,214672.29822725934,270827.2178960392,896.7637598846089,21076.57531373285,24.75036146189074
230.0,1.0,218153.6440914215,1060472.2734367056,882.4750088405195,20570.203461423353,34.912687485764
231.0,1.0,218643.05797907588,1211859.6494750946,915.014622856756,20829.840139500266,38.11813010708825
232.0,1.0,220157.68961244606,537132.1285159598,1002.0282646116025,16491.400090014948,57.2881768557266
233.0,1.0,220438.9872316189,944028.4753623785,798.4439144907209,18929.572076412936,34.479961490681
234.0,1.0,220818.2144870282,1050118.3000233176,813.1070971388398,19495.32475180888,30.687120906952902
235.0,1.0,221951.0739226605,1070604.860165131,755.4629741203298,19600.704861936058,29.251492186961006
236.0,1.0,224450.97588207698,514272.32257184637,734.9352751214842,19423.543033861268,38.919765729213125
237.0,1.0,224486.83451839763,967688.1383717099,966.2928679293605,29391.713048224017,26.754936960224924
238.0,1.0,227233.76112666228,738926.5163041392,793.1709721502499,19865.647150876892,30.255606605039418
239.0,1.0,227794.6654153574,243939.9143676545,816.2668784938767,20249.287692994036,30.74083982956785
240.0,1.0,227640.8866945146,1187279.8778198126,962.4629543884009,21872.30886765315,74.7949299045688
241.0,1.0,229417.11351450474,207091.49121620305,888.7515884448139,22640.573878399955,37.85162894533855
242.0,1.0,229665.34782984454,373230.4403295537,827.2559831691577,21420.924141020798,31.28643071788961
243.0,1.0,229074.25122959237,514668.50960716617,684.7389689832441,17119.416645534988,40.85593244598438
244.0,1.0,228711.38588671634,524159.57834252866,859.4723529136816,22017.86400451675,41.58043125412863
245.0,1.0,229422.27796252823,1114272.3877075198,885.0611202315868,21288.900010370457,45.99910312425273
246.0,1.0,230119.93247469308,1053354.3589743054,697.6896761494702,18898.783525347004,27.444470777756205
247.0,1.0,230179.62703834605,1195052.9493335409,771.8870009631341,18514.06968638819,37.34006901949433
248.0,1.0,232787.30859475082,1011687.1407836946,860.184286111351,21943.981491314735,29.906864841411466
249.0,1.0,232352.68278858665,1143563.9026558758,827.0781914747984,20104.812492462195,42.84449738583907
250.0,1.0,233552.54657754215,255071.84425692965,733.8566217923184,19998.9390269565,30.00525186282018
251.0,1.0,234590.5991926237,786603.8733061466,869.5277065965836,20550.695422477875,27.23689201247839
252.0,1.0,238368.0671849528,484614.3811323028,735.2998299089593,21140.416492777782,25.95454869309688
253.0,1.0,240088.3030540466,140795.7072217377,813.0281915391656,19349.522914842877,37.06720031565602
254.0,1.0,239383.73980823735,644562.6273413908,836.0043512453863,21521.88069745615,33.223948823823086
255.0,1.0,240739.25850453775,21070.73464539064,841.9253884379364,19147.823200023176,36.18217501942043
256.0,1.0,241268.3995052373,1200227.6964892712,1759.9475721007395,15514.992757388072,89.6745933118787
257.0,1.0,242333.00779131247,384686.3108689079,794.7692689006625,19472.90328942569,29.176040228253232
258.0,1.0,242361.3807496072,439977.2541150789,759.5740513108761,18592.64793003826,28.314109387810138
259.0,1.0,242116.78085840604,628562.1521710517,817.319589400633,21193.31087347939,28.10874367543028
260.0,1.0,242091.99301405315,794307.8697155701,757.8907885397124,18848.672428152546,23.761239740073055
261.0,1.0,242866.2092815243,1150176.6006683884,815.1401598300793,19740.828453884355,29.334557697538173
262.0,1.0,243957.98878632422,212481.64527066876,834.4188459457781,19696.478177919118,34.45595861595696
263.0,1.0,245941.69802016014,1171626.473222661,850.2358022277255,19781.65720978122,38.65321975142323
264.0,1.0,245581.33132104794,1192265.1082441325,941.978602823795,21109.35762875437,51.929341396819
265.0,1.0,246634.50560548052,66455.14158892546,748.681381449769,17690.100487501517,28.393981986282537
266.0,1.0,247369.42221478888,1051725.23466861,859.9426658811133,21276.241032248792,35.77529624199078
267.0,1.0,250099.6049155242,160871.67022463583,787.2435043191281,20751.366980176448,30.8507705058938
268.0,1.0,250395.79757495836,954144.0766597878,865.8984550296251,20027.47365576252,34.161057397410104
269.0,1.0,251266.53196838542,50410.64399431033,791.4950528445689,18256.507405492845,28.17643594118329
270.0,1.0,250977.15061777798,189379.48005681037,816.0745452658399,20685.10235459023,40.87856599463044
271.0,1.0,253300.1793352993,258221.82290482405,826.4895519819408,20537.7964715827,38.56392172402766
272.0,1.0,254982.6884372514,290507.6342587151,793.4033130809452,20568.198401754675,28.404039368494526
273.0,1.0,256173.599668714,129618.61310434637,799.5018375913227,19163.729708262068,25.643129387477355
274.0,1.0,256474.45905054267,551328.0618993221,821.5641697453709,19954.750882858647,30.83883302759656
275.0,1.0,256259.1590153824,957270.2511453959,765.4545695001138,20050.021489962306,28.17704410588283
276.0,1.0,257511.87454139694,908262.7310223172,903.428584607831,22031.79008675464,27.478513269320608
277.0,1.0,258250.04982261517,767217.6880496137,752.0026416500052,18707.91830949463,26.97477711505156
278.0,1.0,259308.01311537588,261815.69349685533,742.7756868385594,19002.34601536525,133.9061518235988
279.0,1.0,263982.4872509993,217310.8732798558,757.8418024236545,18713.80195701404,33.23320678373194
280.0,1.0,264569.21499418793,771347.4840238752,844.0114751680495,20663.768090172285,30.35191919933253
281.0,1.0,264673.51921977144,1188192.8188963113,912.419908492672,19872.847099420283,39.42812007815335
282.0,1.0,265197.8050701922,77057.39082327971,777.7138594532146,17937.879607830197,29.293437376528676
283.0,1.0,265834.20302967855,122296.1786115438,899.8894123546828,19344.189075053164,27.67934355684805
284.0,1.0,264948.0827963767,375586.96580844553,818.7976688021215,19797.44659571215,34.20381174398932
285.0,1.0,266397.8589988172,476290.94394447166,724.0407358791041,20126.974054140395,22.072297148622123
286.0,1.0,269382.77683102165,22424.101182020015,999.4237825261714,21589.06744513912,42.126305050371464
